CustomerID,CustomerEmail,Country,Membership,SignUpDate,LastOrderDate,TotalSpent,Customer Communication Log
309,dealhunter5334@buyeasy.com,Australia,VIP,2022-11-05 00:00:00,2023-11-05 00:00:00,6797.15029,2022-02-10: Request regarding order status
310,shopper4165@eshop.com,Germany,Standard,2022-11-06 00:00:00,2023-11-06 00:00:00,2869.292194,2022-11-11: Inquiry about product availability; 2022-12-14: Inquiry regarding order status; 2022-03-04: Feedback about delayed delivery
311,dealhunter1484@eshop.com,Canada,Premium,2022-11-07 00:00:00,2023-11-07 00:00:00,-999,2022-05-02: Inquiry about product availability; 2022-11-06: Feedback about membership benefits; 2022-10-29: Inquiry for more information on a product
312,dealhunter7343@eshop.com,Canada,Premium,2022-11-08 00:00:00,2023-11-08 00:00:00,5282.256135,2022-01-15: Request about payment issues; 2022-06-20: Inquiry about product availability
313,buyer8205@eshop.com,USA,Standard,2022-11-09 00:00:00,2023-11-09 00:00:00,9548.674706,2022-12-22: Request about payment issues
314,shopper3642@bestdeals.com,Canada,Premium,2022-11-10 00:00:00,2023-11-10 00:00:00,7256.621464,2022-11-23: Feedback about delayed delivery; 2022-01-20: Complaint for more information on a product; 2022-03-23: Complaint about payment issues
315,marketfan1816@buyeasy.com,UK,Standard,2022-11-11 00:00:00,2023-11-11 00:00:00,5876.00577,2022-05-08: Feedback about membership benefits
316,shopper3436@buyeasy.com,Australia,Premium,2022-11-12 00:00:00,2023-11-12 00:00:00,8738.084922,2022-11-14: Complaint for more information on a product; 2022-10-13: Feedback for more information on a product
317,buyer4937@buyeasy.com,UK,Premium,2022-11-13 00:00:00,2023-11-13 00:00:00,7707.315304,2022-04-12: Feedback about payment issues; 2022-01-12: Inquiry about product availability; 2022-10-10: Request for more information on a product
318,marketfan7863@buyeasy.com,UK,VIP,2022-11-14 00:00:00,2023-11-14 00:00:00,6416.228355,2022-03-07: Inquiry about payment issues; 2022-01-13: Request about membership benefits; 2022-08-27: Inquiry for more information on a product
319,dealhunter8681@shopworld.com,Canada,Premium,2022-11-15 00:00:00,2023-11-15 00:00:00,6132.517572,2022-02-20: Inquiry about delayed delivery
320,buyer9341@buyeasy.com,Germany,VIP,2022-11-16 00:00:00,2023-11-16 00:00:00,1490.190777,2022-04-25: Feedback for more information on a product
321,marketfan3811@shopworld.com,USA,Premium,2022-11-17 00:00:00,2023-11-17 00:00:00,1069.750849,2022-08-21: Inquiry about membership benefits; 2022-02-12: Complaint regarding order status; 2022-02-15: Feedback regarding order status
322,shopper3397@bestdeals.com,USA,Standard,2022-11-18 00:00:00,2023-11-18 00:00:00,7100.368924,2022-09-11: Complaint for more information on a product; 2022-05-27: Request about delayed delivery; 2022-11-14: Feedback about product availability
323,buyer6753@buyeasy.com,USA,VIP,2022-11-19 00:00:00,2023-11-19 00:00:00,8893.407957,2022-03-13: Request about payment issues
324,buyer5253@buyeasy.com,Germany,Premium,2022-11-20 00:00:00,2023-11-20 00:00:00,3749.287779,2022-07-03: Request about delayed delivery; 2022-01-17: Feedback about product availability
325,shopper4749@eshop.com,USA,Standard,2022-11-21 00:00:00,2023-11-21 00:00:00,2011.270203,2022-04-14: Inquiry about product availability
326,buyer1871@buyeasy.com,UK,Standard,2022-11-22 00:00:00,2023-11-22 00:00:00,2054.52191,2022-04-28: Feedback about membership benefits
327,buyer773@buyeasy.com,Canada,VIP,2022-11-23 00:00:00,2023-11-23 00:00:00,2988.900754,2022-03-19: Request about membership benefits
328,buyer4848@eshop.com,Germany,VIP,2022-11-24 00:00:00,2023-11-24 00:00:00,3138.564311,2022-05-24: Complaint for more information on a product
329,dealhunter7366@eshop.com,USA,Premium,2022-11-25 00:00:00,2023-11-25 00:00:00,1254.69296,2023-01-01: Complaint about delayed delivery; 2022-12-18: Feedback regarding order status; 2022-12-18: Request for more information on a product
330,buyer7430@shopworld.com,Australia,VIP,2022-11-26 00:00:00,2023-11-26 00:00:00,9001.480638,2022-02-24: Feedback about payment issues
331,marketfan9143@shopworld.com,Australia,VIP,2022-11-27 00:00:00,2023-11-27 00:00:00,1078.896746,2022-06-01: Feedback for more information on a product
332,marketfan3352@shopworld.com,Canada,Premium,2022-11-28 00:00:00,2023-11-28 00:00:00,7770.598359,2022-01-07: Feedback about payment issues; 2022-10-11: Complaint about delayed delivery
333,dealhunter4873@bestdeals.com,Canada,VIP,2022-11-29 00:00:00,2023-11-29 00:00:00,1058.562086,2022-03-25: Request about membership benefits; 2022-04-24: Complaint about delayed delivery; 2022-07-16: Inquiry about product availability
334,buyer9628@shopworld.com,UK,Premium,2022-11-30 00:00:00,2023-11-30 00:00:00,8243.580288,2022-08-22: Request about delayed delivery; 2022-01-22: Request about payment issues
335,buyer7305@bestdeals.com,Canada,Standard,2022-12-01 00:00:00,2023-12-01 00:00:00,2897.292893,2022-11-25: Complaint about payment issues; 2022-10-23: Inquiry about product availability
336,buyer2918@bestdeals.com,Canada,Premium,2022-12-02 00:00:00,2023-12-02 00:00:00,3419.895432,2022-07-04: Inquiry regarding order status
337,dealhunter9458@shopworld.com,USA,Premium,2022-12-03 00:00:00,2023-12-03 00:00:00,8060.116499,2022-12-04: Complaint about product availability; 2022-02-07: Feedback about product availability
338,buyer2502@eshop.com,UK,Standard,2022-12-04 00:00:00,2023-12-04 00:00:00,1972.598673,2022-10-05: Complaint about payment issues
339,shopper4986@shopworld.com,USA,Standard,2022-12-05 00:00:00,2023-12-05 00:00:00,9515.400405,2022-02-13: Feedback regarding order status
340,buyer2226@buyeasy.com,Germany,VIP,2022-12-06 00:00:00,2023-12-06 00:00:00,2450.394222,2022-10-19: Feedback about delayed delivery; 2022-10-06: Complaint about product availability
341,buyer1709@bestdeals.com,USA,Standard,2022-12-07 00:00:00,2023-12-07 00:00:00,8082.070004,2022-06-03: Request about membership benefits
342,marketfan2803@buyeasy.com,Australia,Standard,2022-12-08 00:00:00,2023-12-08 00:00:00,7645.173025,2022-02-08: Complaint about payment issues; 2022-02-20: Feedback about delayed delivery
343,shopper4839@eshop.com,Canada,VIP,2022-12-09 00:00:00,2023-12-09 00:00:00,2964.24318,2022-12-10: Complaint about delayed delivery; 2022-09-28: Feedback about product availability
344,buyer3683@eshop.com,USA,Standard,2022-12-10 00:00:00,2023-12-10 00:00:00,9843.566079,2022-11-09: Request about product availability; 2022-01-17: Request about membership benefits
345,marketfan8422@bestdeals.com,Canada,VIP,2022-12-11 00:00:00,2023-12-11 00:00:00,1723.951632,2022-08-06: Feedback about payment issues; 2022-08-09: Inquiry for more information on a product
346,dealhunter9700@bestdeals.com,Australia,Standard,2022-12-12 00:00:00,2023-12-12 00:00:00,4729.847588,2022-12-07: Request about payment issues; 2022-10-01: Request about payment issues
347,buyer9202@buyeasy.com,Germany,Premium,2022-12-13 00:00:00,2023-12-13 00:00:00,7179.743507,2022-12-12: Feedback about product availability
348,marketfan4959@buyeasy.com,Germany,Standard,2022-12-14 00:00:00,2023-12-14 00:00:00,419.0064467,2022-06-16: Complaint for more information on a product; 2022-12-17: Complaint about payment issues; 2022-10-26: Complaint about delayed delivery
349,marketfan620@eshop.com,UK,Premium,2022-12-15 00:00:00,2023-12-15 00:00:00,9760.125928,2022-10-08: Request for more information on a product
350,dealhunter5628@buyeasy.com,UK,Standard,2022-12-16 00:00:00,2023-12-16 00:00:00,9726.191084,2022-07-10: Feedback about delayed delivery
351,dealhunter1655@bestdeals.com,USA,VIP,2022-12-17 00:00:00,2023-12-17 00:00:00,7498.317338,2022-07-22: Inquiry about product availability; 2022-10-26: Request about payment issues; 2022-09-08: Complaint about payment issues
352,marketfan5273@buyeasy.com,Australia,VIP,2022-12-18 00:00:00,2023-12-18 00:00:00,9049.68444,2022-03-05: Complaint about delayed delivery; 2022-12-03: Feedback regarding order status
353,shopper4342@shopworld.com,UK,VIP,2022-12-19 00:00:00,2023-12-19 00:00:00,612.9451999,2022-03-22: Feedback about payment issues; 2022-08-09: Inquiry regarding order status
354,shopper4340@buyeasy.com,Germany,Premium,2022-12-20 00:00:00,2023-12-20 00:00:00,6535.55202,2022-01-07: Inquiry regarding order status; 2022-02-16: Complaint regarding order status; 2022-05-25: Request about payment issues
355,shopper955@buyeasy.com,Germany,Premium,2022-12-21 00:00:00,2023-12-21 00:00:00,9840.864559,2022-08-05: Complaint about payment issues
356,marketfan2440@eshop.com,Germany,Premium,2022-12-22 00:00:00,2023-12-22 00:00:00,3669.989489,2022-09-01: Request about delayed delivery; 2022-08-15: Inquiry about membership benefits
357,shopper9439@eshop.com,USA,VIP,2022-12-23 00:00:00,2023-12-23 00:00:00,7414.477093,2022-11-15: Inquiry regarding order status; 2022-06-19: Feedback about payment issues
358,shopper1247@shopworld.com,UK,VIP,2022-12-24 00:00:00,2023-12-24 00:00:00,7273.583556,2022-03-05: Inquiry about product availability; 2022-02-16: Complaint about membership benefits
359,shopper6010@eshop.com,Australia,Premium,2022-12-25 00:00:00,2023-12-25 00:00:00,4834.291087,2022-07-04: Complaint about membership benefits; 2022-05-18: Inquiry about membership benefits; 2022-02-07: Feedback for more information on a product
360,invalid_email,Canada,Standard,2022-12-26 00:00:00,2023-12-26 00:00:00,9404.508509,2022-12-26: Complaint about product availability; 2022-08-14: Feedback about delayed delivery
361,marketfan8220@bestdeals.com,UK,Standard,2022-12-27 00:00:00,2023-12-27 00:00:00,6935.645324,2022-03-14: Complaint regarding order status; 2022-07-12: Request about membership benefits
362,marketfan172@eshop.com,Germany,VIP,2022-12-28 00:00:00,2023-12-28 00:00:00,9702.214626,2022-04-18: Feedback regarding order status; 2022-06-11: Complaint about membership benefits
363,shopper6345@eshop.com,UK,Premium,2022-12-29 00:00:00,2023-12-29 00:00:00,6764.364839,2022-06-10: Feedback about payment issues; 2022-07-13: Request about product availability; 2022-02-01: Feedback about delayed delivery
364,marketfan1952@shopworld.com,USA,Standard,2022-12-30 00:00:00,2023-12-30 00:00:00,5126.654012,2022-07-14: Inquiry about delayed delivery
365,dealhunter1761@bestdeals.com,Germany,VIP,2022-12-31 00:00:00,2023-12-31 00:00:00,-999,2022-05-10: Complaint about product availability; 2022-03-01: Inquiry about membership benefits; 2022-05-01: Complaint about membership benefits
366,buyer359@buyeasy.com,Australia,Standard,2023-01-01 00:00:00,2024-01-01 00:00:00,6783.994114,2022-05-18: Request about payment issues; 2022-08-14: Feedback about delayed delivery
367,shopper9998@bestdeals.com,UK,Standard,2023-01-02 00:00:00,2024-01-02 00:00:00,5011.260201,2022-06-25: Complaint about payment issues
368,invalid_email,UK,Premium,2023-01-03 00:00:00,2024-01-03 00:00:00,5080.151686,2022-07-08: Feedback about delayed delivery; 2022-07-19: Request about product availability; 2022-09-15: Feedback regarding order status
369,buyer3503@eshop.com,Germany,VIP,2023-01-04 00:00:00,2024-01-04 00:00:00,3901.414323,2022-06-14: Inquiry for more information on a product; 2022-03-30: Feedback about product availability
370,buyer2188@bestdeals.com,UK,Premium,2023-01-05 00:00:00,2024-01-05 00:00:00,5410.092084,2022-07-14: Request about delayed delivery; 2022-03-21: Complaint about delayed delivery; 2022-01-17: Complaint about product availability
371,buyer1370@shopworld.com,Australia,Premium,2023-01-06 00:00:00,2024-01-06 00:00:00,7744.722016,2022-11-23: Request about membership benefits; 2022-10-10: Inquiry about membership benefits
372,dealhunter2371@eshop.com,USA,Standard,2023-01-07 00:00:00,2024-01-07 00:00:00,4484.815623,2022-10-20: Feedback about delayed delivery
373,shopper2284@eshop.com,Australia,Standard,2023-01-08 00:00:00,2024-01-08 00:00:00,5874.181035,2022-07-09: Request about product availability; 2022-06-22: Complaint about delayed delivery; 2022-09-25: Feedback about membership benefits
374,dealhunter5685@eshop.com,UK,VIP,2023-01-09 00:00:00,2024-01-09 00:00:00,174.5786485,2022-08-04: Complaint regarding order status
375,buyer3402@shopworld.com,UK,Premium,2023-01-10 00:00:00,2024-01-10 00:00:00,2332.60627,2022-05-16: Feedback for more information on a product
376,shopper4100@shopworld.com,Germany,VIP,2023-01-11 00:00:00,2024-01-11 00:00:00,2966.570275,2022-12-31: Inquiry for more information on a product
377,shopper6665@eshop.com,Australia,Standard,2023-01-12 00:00:00,2024-01-12 00:00:00,9669.049839,2022-05-16: Request for more information on a product; 2022-02-06: Feedback about payment issues
378,buyer8122@shopworld.com,UK,Standard,2023-01-13 00:00:00,2024-01-13 00:00:00,9302.152671,2022-04-01: Inquiry for more information on a product; 2022-02-01: Feedback about delayed delivery
379,shopper3696@eshop.com,Australia,VIP,2023-01-14 00:00:00,2024-01-14 00:00:00,318.729831,2022-09-29: Inquiry about product availability; 2022-08-12: Complaint about payment issues; 2022-03-21: Inquiry about payment issues
380,buyer2499@buyeasy.com,Australia,Standard,2023-01-15 00:00:00,2024-01-15 00:00:00,757.3489271,2022-09-19: Complaint about delayed delivery; 2022-06-08: Complaint about membership benefits; 2022-12-29: Feedback about payment issues
381,marketfan6238@shopworld.com,USA,Premium,2023-01-16 00:00:00,2024-01-16 00:00:00,5420.39157,2022-05-01: Request regarding order status; 2022-07-02: Request regarding order status
382,shopper1130@shopworld.com,Germany,Standard,2023-01-17 00:00:00,2024-01-17 00:00:00,4435.235964,2022-04-25: Inquiry regarding order status; 2022-03-08: Complaint for more information on a product; 2022-04-16: Inquiry about delayed delivery
383,dealhunter5276@shopworld.com,Canada,Standard,2023-01-18 00:00:00,2024-01-18 00:00:00,9862.549706,2022-12-24: Request about delayed delivery
384,buyer4330@bestdeals.com,USA,Standard,2023-01-19 00:00:00,2024-01-19 00:00:00,4240.218567,2022-01-11: Inquiry about product availability; 2022-12-25: Feedback about product availability; 2022-03-02: Request about membership benefits
385,buyer3265@bestdeals.com,Germany,VIP,2023-01-20 00:00:00,2024-01-20 00:00:00,722.1998426,2022-06-16: Complaint about membership benefits; 2022-10-23: Feedback about membership benefits
386,buyer8597@bestdeals.com,Germany,Premium,2023-01-21 00:00:00,2024-01-21 00:00:00,3034.924005,2022-12-31: Inquiry about product availability; 2022-01-14: Request for more information on a product
387,dealhunter5546@shopworld.com,Australia,VIP,2023-01-22 00:00:00,2024-01-22 00:00:00,1538.769469,2022-07-16: Feedback about product availability; 2022-02-07: Inquiry about product availability
388,buyer6086@shopworld.com,Australia,VIP,2023-01-23 00:00:00,2024-01-23 00:00:00,605.7689857,2022-05-29: Complaint about membership benefits; 2022-07-12: Feedback for more information on a product
389,shopper5044@shopworld.com,Australia,VIP,2023-01-24 00:00:00,2024-01-24 00:00:00,1287.387496,2022-10-03: Request about delayed delivery
390,buyer3344@buyeasy.com,Australia,Standard,2023-01-25 00:00:00,2024-01-25 00:00:00,4088.777195,2022-09-11: Feedback for more information on a product
391,dealhunter6486@buyeasy.com,Canada,VIP,2023-01-26 00:00:00,2024-01-26 00:00:00,5822.865429,2022-08-04: Inquiry about product availability
392,buyer277@bestdeals.com,Germany,Standard,2023-01-27 00:00:00,2024-01-27 00:00:00,6262.187107,2022-02-09: Inquiry about payment issues
393,marketfan1635@bestdeals.com,Canada,Standard,2023-01-28 00:00:00,2024-01-28 00:00:00,5380.565276,2022-08-10: Inquiry regarding order status; 2022-11-19: Inquiry about membership benefits; 2022-01-09: Request for more information on a product
394,buyer749@shopworld.com,Germany,Premium,2023-01-29 00:00:00,2024-01-29 00:00:00,4325.916897,2022-06-20: Complaint regarding order status; 2022-02-24: Feedback about membership benefits
395,dealhunter7537@shopworld.com,UK,Standard,2023-01-30 00:00:00,2024-01-30 00:00:00,5954.021226,2022-05-19: Complaint about delayed delivery; 2022-04-25: Inquiry regarding order status
396,buyer4175@bestdeals.com,USA,Premium,2023-01-31 00:00:00,2024-01-31 00:00:00,6775.411922,2022-07-09: Request about membership benefits; 2022-11-02: Request for more information on a product
397,marketfan2740@shopworld.com,Germany,Standard,2023-02-01 00:00:00,2024-02-01 00:00:00,-999,2022-05-05: Complaint regarding order status; 2022-04-23: Feedback for more information on a product; 2022-12-30: Feedback for more information on a product
398,shopper2206@eshop.com,Australia,VIP,2023-02-02 00:00:00,2024-02-02 00:00:00,9868.742989,2022-03-18: Complaint about product availability; 2022-05-22: Request for more information on a product; 2022-10-23: Inquiry about membership benefits
399,shopper4329@eshop.com,Canada,Standard,2023-02-03 00:00:00,2024-02-03 00:00:00,4146.250386,2022-11-16: Feedback about product availability
400,shopper5486@eshop.com,Canada,VIP,2023-02-04 00:00:00,2024-02-04 00:00:00,3758.51502,2022-06-09: Request for more information on a product; 2022-01-20: Complaint about product availability; 2022-04-13: Complaint about membership benefits
401,marketfan5084@eshop.com,Canada,Premium,2023-02-05 00:00:00,2024-02-05 00:00:00,282.8964898,2022-03-31: Complaint about product availability; 2022-05-12: Complaint about delayed delivery; 2022-11-06: Inquiry about membership benefits
402,buyer536@eshop.com,Australia,Standard,2023-02-06 00:00:00,2024-02-06 00:00:00,9889.229866,2022-11-13: Inquiry for more information on a product; 2022-10-03: Complaint for more information on a product; 2022-12-23: Request about product availability
403,shopper9177@bestdeals.com,Germany,VIP,2023-02-07 00:00:00,2024-02-07 00:00:00,7889.235156,2022-01-03: Feedback about delayed delivery; 2022-09-02: Request about product availability
404,buyer1479@shopworld.com,USA,Premium,2023-02-08 00:00:00,2024-02-08 00:00:00,876.2797793,2022-10-29: Complaint about payment issues; 2022-06-03: Feedback for more information on a product
405,marketfan9524@shopworld.com,UK,Premium,2023-02-09 00:00:00,2024-02-09 00:00:00,2008.460478,2022-12-06: Feedback about delayed delivery; 2022-12-10: Request regarding order status
406,dealhunter6627@buyeasy.com,Canada,VIP,2023-02-10 00:00:00,2024-02-10 00:00:00,6559.423826,2022-07-05: Inquiry for more information on a product; 2022-02-28: Feedback about delayed delivery; 2022-03-03: Feedback about delayed delivery
407,marketfan3255@shopworld.com,Germany,Standard,2023-02-11 00:00:00,2024-02-11 00:00:00,4085.228129,2022-02-11: Complaint regarding order status; 2022-10-19: Request about payment issues
408,buyer9313@bestdeals.com,UK,Premium,2023-02-12 00:00:00,2024-02-12 00:00:00,2518.050544,2022-01-22: Inquiry for more information on a product
409,dealhunter4689@shopworld.com,UK,VIP,2023-02-13 00:00:00,2024-02-13 00:00:00,5872.111996,2022-05-01: Complaint regarding order status; 2022-03-02: Inquiry for more information on a product
410,buyer1817@eshop.com,Australia,Premium,2023-02-14 00:00:00,2024-02-14 00:00:00,8023.234075,2022-12-04: Inquiry about payment issues; 2022-04-16: Complaint about delayed delivery; 2022-05-18: Complaint about delayed delivery
411,buyer4005@bestdeals.com,UK,Standard,2023-02-15 00:00:00,2024-02-15 00:00:00,4508.419885,2022-07-20: Request about delayed delivery; 2022-12-02: Inquiry about membership benefits
412,marketfan9855@buyeasy.com,USA,Standard,2023-02-16 00:00:00,2024-02-16 00:00:00,4454.563817,2022-01-22: Request for more information on a product
413,shopper6346@shopworld.com,UK,VIP,2023-02-17 00:00:00,2024-02-17 00:00:00,8027.232842,2022-08-21: Feedback for more information on a product; 2022-02-28: Request about product availability
414,buyer8344@shopworld.com,Australia,Standard,2023-02-18 00:00:00,2024-02-18 00:00:00,7452.621271,2022-11-22: Inquiry about payment issues
415,dealhunter3675@buyeasy.com,USA,Standard,2023-02-19 00:00:00,2024-02-19 00:00:00,2559.154286,2022-05-28: Inquiry about membership benefits; 2022-03-14: Feedback regarding order status; 2022-11-15: Request about delayed delivery
416,marketfan9470@eshop.com,Germany,Standard,2023-02-20 00:00:00,2024-02-20 00:00:00,4756.159439,2022-06-02: Request regarding order status; 2022-01-23: Complaint for more information on a product; 2022-08-26: Complaint about payment issues
417,buyer7096@eshop.com,Australia,VIP,2023-02-21 00:00:00,2024-02-21 00:00:00,3623.482726,2022-08-27: Complaint for more information on a product; 2022-04-02: Feedback about payment issues
418,shopper4878@buyeasy.com,Australia,VIP,2023-02-22 00:00:00,2024-02-22 00:00:00,253.8847829,2022-03-19: Complaint about payment issues
419,shopper829@eshop.com,USA,VIP,2023-02-23 00:00:00,2024-02-23 00:00:00,6006.830496,2022-08-07: Feedback about product availability
420,shopper4698@buyeasy.com,UK,VIP,2023-02-24 00:00:00,2024-02-24 00:00:00,3534.337832,2022-07-20: Complaint about membership benefits; 2022-07-22: Inquiry about product availability; 2022-05-22: Request regarding order status
421,shopper283@shopworld.com,Australia,Standard,2023-02-25 00:00:00,2024-02-25 00:00:00,3173.022112,2022-11-24: Inquiry about product availability; 2022-03-08: Feedback about delayed delivery; 2022-10-23: Request about membership benefits
422,marketfan7345@shopworld.com,Australia,Standard,2023-02-26 00:00:00,2024-02-26 00:00:00,6445.462186,2022-10-02: Complaint about payment issues
423,buyer1019@bestdeals.com,UK,Standard,2023-02-27 00:00:00,2024-02-27 00:00:00,577.7475036,2022-03-27: Feedback about payment issues; 2022-08-24: Complaint about payment issues; 2022-11-11: Feedback for more information on a product
424,dealhunter3672@shopworld.com,Canada,Standard,2023-02-28 00:00:00,2024-02-28 00:00:00,9632.36719,2022-07-19: Complaint regarding order status; 2022-10-12: Request for more information on a product
425,dealhunter6309@shopworld.com,Germany,Standard,2023-03-01 00:00:00,2024-02-29 00:00:00,4088.974381,2022-01-01: Inquiry for more information on a product; 2022-09-18: Request about payment issues; 2022-06-20: Request about delayed delivery
426,shopper817@bestdeals.com,Germany,Premium,2023-03-02 00:00:00,2024-03-01 00:00:00,868.2516656,2022-06-30: Request about product availability; 2022-10-07: Request regarding order status; 2022-03-19: Inquiry about product availability
427,marketfan8425@eshop.com,UK,VIP,2023-03-03 00:00:00,2024-03-02 00:00:00,3181.266897,2022-08-31: Feedback about payment issues; 2022-08-27: Inquiry about delayed delivery
428,dealhunter9497@shopworld.com,USA,Premium,2023-03-04 00:00:00,2024-03-03 00:00:00,1715.121292,2022-03-13: Feedback about delayed delivery; 2022-10-13: Complaint about product availability
429,marketfan764@eshop.com,Australia,Premium,2023-03-05 00:00:00,2024-03-04 00:00:00,7318.455487,2022-06-08: Request for more information on a product; 2022-04-11: Inquiry about product availability
430,dealhunter309@bestdeals.com,UK,VIP,2023-03-06 00:00:00,2024-03-05 00:00:00,4401.523813,2022-05-22: Complaint about product availability
431,dealhunter5311@eshop.com,UK,Premium,2023-03-07 00:00:00,2024-03-06 00:00:00,-999,2022-06-30: Complaint about delayed delivery; 2022-08-28: Complaint about delayed delivery
432,dealhunter1637@shopworld.com,Canada,Premium,2023-03-08 00:00:00,2024-03-07 00:00:00,8964.232153,2022-05-07: Complaint for more information on a product; 2022-03-27: Complaint for more information on a product; 2022-08-04: Feedback about payment issues
433,shopper6964@shopworld.com,UK,Standard,2023-03-09 00:00:00,2024-03-08 00:00:00,5164.728424,2022-01-29: Feedback about payment issues; 2022-01-22: Feedback for more information on a product
434,marketfan5935@bestdeals.com,Australia,Premium,2023-03-10 00:00:00,2024-03-09 00:00:00,1153.768497,2022-11-17: Feedback for more information on a product
435,shopper1654@buyeasy.com,USA,Standard,2023-03-11 00:00:00,2024-03-10 00:00:00,1636.143663,2022-08-01: Complaint about product availability; 2022-07-29: Request for more information on a product; 2022-12-14: Request about payment issues
436,marketfan2986@shopworld.com,USA,Premium,2023-03-12 00:00:00,2024-03-11 00:00:00,7279.817614,2022-08-01: Inquiry regarding order status; 2022-06-10: Inquiry about product availability
437,shopper7487@shopworld.com,Canada,Standard,2023-03-13 00:00:00,2024-03-12 00:00:00,4188.318611,2022-03-17: Inquiry about membership benefits; 2022-12-27: Request about payment issues; 2022-04-04: Request regarding order status
438,shopper4258@bestdeals.com,Canada,Standard,2023-03-14 00:00:00,2024-03-13 00:00:00,7539.928611,2022-12-16: Request about payment issues; 2022-03-31: Inquiry regarding order status
439,dealhunter2922@buyeasy.com,UK,VIP,2023-03-15 00:00:00,2024-03-14 00:00:00,-999,2022-05-02: Inquiry regarding order status; 2022-08-24: Inquiry about membership benefits
440,buyer8137@eshop.com,UK,Standard,2023-03-16 00:00:00,2024-03-15 00:00:00,1309.51148,2022-10-13: Request regarding order status; 2022-08-01: Inquiry about delayed delivery
441,buyer8764@buyeasy.com,Germany,Premium,2023-03-17 00:00:00,2024-03-16 00:00:00,2849.796308,2022-08-28: Feedback about membership benefits
442,buyer2372@buyeasy.com,Australia,Standard,2023-03-18 00:00:00,2024-03-17 00:00:00,6031.233284,2022-11-26: Complaint for more information on a product
443,buyer6285@eshop.com,USA,VIP,2023-03-19 00:00:00,2024-03-18 00:00:00,3690.022393,2022-04-10: Complaint about membership benefits
444,invalid_email,Australia,Premium,2023-03-20 00:00:00,2024-03-19 00:00:00,5083.29419,2022-10-08: Inquiry regarding order status; 2022-09-01: Request about delayed delivery; 2022-10-10: Feedback regarding order status
445,dealhunter5594@eshop.com,UK,Standard,2023-03-21 00:00:00,2024-03-20 00:00:00,2402.959607,2022-05-12: Inquiry about membership benefits; 2022-11-29: Request about delayed delivery
446,marketfan6259@shopworld.com,Germany,VIP,2023-03-22 00:00:00,2024-03-21 00:00:00,5187.343784,2022-07-04: Request for more information on a product; 2022-10-21: Feedback regarding order status
447,marketfan5733@eshop.com,USA,VIP,2023-03-23 00:00:00,2024-03-22 00:00:00,8405.237302,2022-10-01: Complaint for more information on a product; 2022-03-18: Feedback for more information on a product
448,shopper9857@shopworld.com,USA,Premium,2023-03-24 00:00:00,2024-03-23 00:00:00,4676.146348,2022-07-09: Request about product availability
449,buyer6540@shopworld.com,Germany,Standard,2023-03-25 00:00:00,2024-03-24 00:00:00,7312.499867,2022-11-12: Request about membership benefits; 2022-08-27: Feedback about product availability; 2022-02-25: Request about payment issues
450,shopper7780@eshop.com,USA,Premium,2023-03-26 00:00:00,2024-03-25 00:00:00,7536.835743,2022-01-31: Feedback for more information on a product; 2022-08-15: Complaint about payment issues
451,buyer5417@buyeasy.com,UK,Standard,2023-03-27 00:00:00,2024-03-26 00:00:00,9484.144685,2022-12-20: Request regarding order status; 2022-04-12: Request for more information on a product
452,shopper4803@shopworld.com,USA,Standard,2023-03-28 00:00:00,2024-03-27 00:00:00,8687.703156,2022-11-20: Request about membership benefits; 2022-05-16: Inquiry for more information on a product; 2022-07-31: Feedback about product availability
453,marketfan5624@bestdeals.com,Germany,VIP,2023-03-29 00:00:00,2024-03-28 00:00:00,-999,2022-03-24: Feedback about payment issues; 2022-02-25: Request about payment issues; 2022-05-11: Request about membership benefits
454,dealhunter5229@eshop.com,Canada,VIP,2023-03-30 00:00:00,2024-03-29 00:00:00,5587.952876,2022-05-27: Request about payment issues; 2022-09-15: Request about payment issues
455,shopper7777@bestdeals.com,Canada,Premium,2023-03-31 00:00:00,2024-03-30 00:00:00,3051.486973,2022-10-15: Feedback about membership benefits; 2022-05-18: Complaint about delayed delivery
456,dealhunter8431@bestdeals.com,UK,Standard,2023-04-01 00:00:00,2024-03-31 00:00:00,210.2839098,2022-12-23: Complaint about payment issues
457,shopper4778@eshop.com,Australia,Standard,2023-04-02 00:00:00,2024-04-01 00:00:00,2776.335704,2022-06-15: Complaint about delayed delivery; 2022-08-09: Feedback about membership benefits
458,marketfan5204@bestdeals.com,Australia,Premium,2023-04-03 00:00:00,2024-04-02 00:00:00,4049.321045,2022-12-07: Complaint about membership benefits
459,buyer643@buyeasy.com,Germany,Premium,2023-04-04 00:00:00,2024-04-03 00:00:00,8026.291897,2022-06-13: Complaint about membership benefits; 2022-09-17: Feedback regarding order status; 2022-01-09: Request regarding order status
460,buyer1410@buyeasy.com,Canada,Premium,2023-04-05 00:00:00,2024-04-04 00:00:00,9186.698389,2022-07-30: Inquiry regarding order status; 2022-04-25: Feedback for more information on a product
461,shopper1039@shopworld.com,Canada,Premium,2023-04-06 00:00:00,2024-04-05 00:00:00,5052.673757,2022-05-19: Inquiry for more information on a product
462,dealhunter399@eshop.com,Germany,VIP,2023-04-07 00:00:00,2024-04-06 00:00:00,2035.661303,2022-02-27: Inquiry about product availability; 2022-04-20: Request about membership benefits; 2022-05-20: Feedback regarding order status
